sfynx.SymfonyConnexion_1	symfonyconnexion-1	RUN	1423676154410	 	2.0
Scenario name	7927548337864001428-261	GROUP	Login	1423676201109	1423676207348	6152	2	0	OK
Scenario name	7927548337864001428-1811	GROUP	Logout	1423676193830	1423676207348	12360	3	0	OK
Scenario name	7927548337864001428-1811	USER	END	1423676154802	1423676207348
Scenario name	7927548337864001428-1965	REQUEST	Page fr	request_fr_2	1423676170268	1423676170311	1423676207348	1423676207348	OK	 
Scenario name	7927548337864001428-520	REQUEST	Page fr	request_fr_3	1423676206219	1423676206220	1423676207350	1423676207350	OK	 
Scenario name	7927548337864001428-478	REQUEST	Page fr	request_fr_1	1423676155841	1423676165009	1423676207357	1423676207358	OK	 
Scenario name	7927548337864001428-1617	GROUP	Logout	1423676189159	1423676207358	16393	3	0	OK
Scenario name	7927548337864001428-1617	USER	END	1423676154754	1423676207359
Scenario name	7927548337864001428-450	GROUP	Page fr	1423676154543	1423676207368	46575	3	0	OK
Scenario name	7927548337864001428-407	REQUEST	Logout	request_logout_2	1423676205229	1423676205229	1423676207371	1423676207371	OK	 
Scenario name	7927548337864001428-1826	REQUEST	Logout	request_logout_3	1423676207328	1423676207328	1423676207383	1423676207383	OK	 
Scenario name	7927548337864001428-925	REQUEST	Page en	request_en_3	1423676207349	1423676207349	1423676207394	1423676207394	OK	 
Scenario name	7927548337864001428-1230	REQUEST	Page fr	request_fr_1	1423676156889	1423676166056	1423676207393	1423676207393	OK	 
Scenario name	7927548337864001428-1832	GROUP	Login	1423676179978	1423676207398	27320	2	0	OK
Scenario name	7927548337864001428-1946	GROUP	Login	1423676203049	1423676207399	4227	2	0	OK
Scenario name	7927548337864001428-1828	REQUEST	Page en	request_en_2	1423676207168	1423676207169	1423676207400	1423676207400	OK	 
Scenario name	7927548337864001428-806	REQUEST	Page fr	request_fr_3	1423676207358	1423676207359	1423676207401	1423676207401	OK	 
Scenario name	7927548337864001428-412	REQUEST	Page en	request_en_2	1423676207278	1423676207278	1423676207402	1423676207402	OK	 
Scenario name	7927548337864001428-1933	REQUEST	Logout	request_logout_2	1423676207328	1423676207328	1423676207401	1423676207401	OK	 
Scenario name	7927548337864001428-450	REQUEST	Page en	request_en_1	1423676207368	1423676207369	1423676207404	1423676207404	OK	 
Scenario name	7927548337864001428-270	GROUP	Logout	1423676200968	1423676207408	3308	3	0	OK
Scenario name	7927548337864001428-270	USER	END	1423676154509	1423676207409
Scenario name	7927548337864001428-94	REQUEST	Logout	request_logout_3	1423676207278	1423676207278	1423676207411	1423676207411	OK	 
Scenario name	7927548337864001428-1826	GROUP	Logout	1423676185798	1423676207418	20300	3	0	OK
Scenario name	7927548337864001428-1131	REQUEST	Page fr	request_fr_1	1423676156784	1423676165920	1423676207418	1423676207418	OK	 
Scenario name	7927548337864001428-1826	USER	END	1423676154803	1423676207419
Scenario name	7927548337864001428-992	REQUEST	Logout	request_logout_3	1423676207388	1423676207388	1423676207427	1423676207427	OK	 
Scenario name	7927548337864001428-992	GROUP	Logout	1423676201153	1423676207427	3202	3	0	OK
Scenario name	7927548337864001428-992	USER	END	1423676154624	1423676207428
Scenario name	7927548337864001428-75	REQUEST	Page en	request_en_3	1423676207398	1423676207399	1423676207434	1423676207434	OK	 
Scenario name	7927548337864001428-57	REQUEST	Page en	request_en_2	1423676207298	1423676207298	1423676207433	1423676207433	OK	 
Scenario name	7927548337864001428-1832	REQUEST	Logout	request_logout_1	1423676207399	1423676207399	1423676207434	1423676207434	OK	 
Scenario name	7927548337864001428-61	REQUEST	Logout	request_logout_3	1423676206398	1423676206398	1423676207449	1423676207449	OK	 
Scenario name	7927548337864001428-261	REQUEST	Logout	request_logout_1	1423676207348	1423676207349	1423676207450	1423676207450	OK	 
Scenario name	7927548337864001428-407	REQUEST	Logout	request_logout_3	1423676207419	1423676207420	1423676207458	1423676207458	OK	 
Scenario name	7927548337864001428-1086	REQUEST	Page fr	request_fr_1	1423676156712	1423676165882	1423676207463	1423676207463	OK	 
Scenario name	7927548337864001428-833	REQUEST	Page en	request_en_3	1423676207379	1423676207379	1423676207465	1423676207465	OK	 
Scenario name	7927548337864001428-1822	GROUP	Page fr	1423676154815	1423676207478	42220	2	1	KO
Scenario name	7927548337864001428-991	REQUEST	Page en	request_en_3	1423676206408	1423676206409	1423676207478	1423676207478	OK	 
Scenario name	7927548337864001428-1604	GROUP	Page fr	1423676154765	1423676207479	42915	3	0	OK
Scenario name	7927548337864001428-176	REQUEST	Page fr	request_fr_3	1423676207420	1423676207420	1423676207486	1423676207486	OK	 
Scenario name	7927548337864001428-869	GROUP	Page fr	1423676154601	1423676207489	44308	3	0	OK
Scenario name	7927548337864001428-764	REQUEST	Logout	request_logout_2	1423676207379	1423676207379	1423676207494	1423676207494	OK	 
Scenario name	7927548337864001428-94	GROUP	Logout	1423676196546	1423676207498	9351	3	0	OK
Scenario name	7927548337864001428-94	USER	END	1423676154494	1423676207499
Scenario name	7927548337864001428-160	REQUEST	Login	request_login_1	1423676203448	1423676203449	1423676207505	1423676207505	OK	 
Scenario name	7927548337864001428-1946	REQUEST	Logout	request_logout_1	1423676207404	1423676207405	1423676207509	1423676207509	OK	 
Scenario name	7927548337864001428-782	REQUEST	Page en	request_en_2	1423676204419	1423676204419	1423676207511	1423676207511	OK	 
Scenario name	7927548337864001428-407	GROUP	Logout	1423676203193	1423676207518	2235	3	0	OK
Scenario name	7927548337864001428-74	GROUP	Page fr	1423676154504	1423676207518	46646	3	0	OK
Scenario name	7927548337864001428-407	USER	END	1423676154515	1423676207518
Scenario name	7927548337864001428-538	REQUEST	Page fr	request_fr_2	1423676207469	1423676207470	1423676207551	1423676207551	OK	 
Scenario name	7927548337864001428-233	GROUP	Page en	1423676199308	1423676207558	2241	3	0	OK
Scenario name	7927548337864001428-61	GROUP	Logout	1423676203737	1423676207558	1192	3	0	OK
Scenario name	7927548337864001428-61	USER	END	1423676154490	1423676207559
Scenario name	7927548337864001428-1064	REQUEST	Page fr	request_fr_1	1423676156681	1423676165894	1423676207558	1423676207558	OK	 
Scenario name	7927548337864001428-1975	REQUEST	Page fr	request_fr_1	1423676157677	1423676160817	1423676207560	1423676207560	OK	 
Scenario name	7927548337864001428-470	GROUP	Page fr	1423676154544	1423676207568	46540	3	0	OK
Scenario name	7927548337864001428-246	REQUEST	Page en	request_en_2	1423676207428	1423676207429	1423676207574	1423676207574	OK	 
Scenario name	7927548337864001428-1710	REQUEST	Login	request_login_2	1423676207342	1423676207342	1423676207579	1423676207580	OK	 
Scenario name	7927548337864001428-476	REQUEST	Logout	request_logout_1	1423676206438	1423676206439	1423676207583	1423676207584	OK	 
Scenario name	7927548337864001428-82	REQUEST	Page en	request_en_3	1423676201538	1423676201539	1423676207593	1423676207593	OK	 
Scenario name	7927548337864001428-2	REQUEST	Login	request_login_1	1423676204469	1423676204470	1423676207592	1423676207592	OK	 
Scenario name	7927548337864001428-920	GROUP	Page en	1423676189799	1423676207598	10718	3	0	OK
Scenario name	7927548337864001428-821	GROUP	Page fr	1423676154588	1423676207598	47526	3	0	OK
Scenario name	7927548337864001428-199	GROUP	Page en	1423676193771	1423676207598	7310	3	0	OK
Scenario name	7927548337864001428-1722	REQUEST	Login	request_login_2	1423676206408	1423676206409	1423676207599	1423676207599	OK	 
Scenario name	7927548337864001428-1626	REQUEST	Login	request_login_2	1423676207419	1423676207420	1423676207599	1423676207600	OK	 
Scenario name	7927548337864001428-513	REQUEST	Page fr	request_fr_2	1423676205469	1423676205470	1423676207601	1423676207601	OK	 
Scenario name	7927548337864001428-233	REQUEST	Login	request_login_1	1423676207559	1423676207559	1423676207602	1423676207602	OK	 
Scenario name	7927548337864001428-1908	REQUEST	Logout	request_logout_2	1423676206438	1423676206439	1423676207609	1423676207609	OK	 
Scenario name	7927548337864001428-470	REQUEST	Page en	request_en_1	1423676207568	1423676207569	1423676207611	1423676207611	OK	 
Scenario name	7927548337864001428-217	REQUEST	Page fr	request_fr_1	1423676155586	1423676158629	1423676207612	1423676207612	OK	 
Scenario name	7927548337864001428-1977	GROUP	Page fr	1423676154854	1423676207619	41221	3	0	OK
Scenario name	7927548337864001428-242	REQUEST	Page en	request_en_3	1423676190519	1423676190519	1423676207622	1423676207622	OK	 
Scenario name	7927548337864001428-729	REQUEST	Page fr	request_fr_3	1423676168428	1423676168429	1423676207623	1423676207623	OK	 
Scenario name	7927548337864001428-751	REQUEST	Page en	request_en_3	1423676182511	1423676182513	1423676207622	1423676207622	OK	 
Scenario name	7927548337864001428-1928	REQUEST	Page en	request_en_3	1423676190509	1423676190510	1423676207623	1423676207623	OK	 
Scenario name	7927548337864001428-854	REQUEST	Logout	request_logout_1	1423676206578	1423676206579	1423676207627	1423676207627	OK	 
Scenario name	7927548337864001428-51	GROUP	Page en	1423676202059	1423676207628	1310	3	0	OK
Scenario name	7927548337864001428-928	REQUEST	Page en	request_en_3	1423676207569	1423676207569	1423676207627	1423676207627	OK	 
Scenario name	7927548337864001428-821	REQUEST	Page en	request_en_1	1423676207599	1423676207599	1423676207635	1423676207635	OK	 
Scenario name	7927548337864001428-929	REQUEST	Page en	request_en_3	1423676189498	1423676189499	1423676207636	1423676207636	OK	 
Scenario name	7927548337864001428-1722	GROUP	Login	1423676205268	1423676207639	2308	2	0	OK
Scenario name	7927548337864001428-1710	GROUP	Login	1423676207308	1423676207658	271	2	0	OK
Scenario name	7927548337864001428-758	GROUP	Page en	1423676194089	1423676207659	8357	3	0	OK
Scenario name	7927548337864001428-422	REQUEST	Page en	request_en_2	1423676207528	1423676207529	1423676207664	1423676207664	OK	 
Scenario name	7927548337864001428-1235	REQUEST	Page fr	request_fr_1	1423676156899	1423676166062	1423676207677	1423676207677	OK	 
Scenario name	7927548337864001428-519	REQUEST	Page fr	request_fr_3	1423676207558	1423676207559	1423676207678	1423676207678	OK	 
Scenario name	7927548337864001428-1626	GROUP	Login	1423676207288	1423676207678	218	2	0	OK
Scenario name	7927548337864001428-451	GROUP	Page en	1423676199238	1423676207698	2187	3	0	OK
Scenario name	7927548337864001428-1197	REQUEST	Page fr	request_fr_1	1423676156863	1423676166050	1423676207698	1423676207698	OK	 
Scenario name	7927548337864001428-456	REQUEST	Page fr	request_fr_2	1423676207551	1423676207551	1423676207699	1423676207699	OK	 
Scenario name	7927548337864001428-178	GROUP	Page en	1423676184928	1423676207708	15315	3	0	OK
Scenario name	7927548337864001428-842	REQUEST	Logout	request_logout_2	1423676207639	1423676207639	1423676207714	1423676207714	OK	 
Scenario name	7927548337864001428-1130	REQUEST	Page fr	request_fr_1	1423676156783	1423676165984	1423676207721	1423676207721	OK	 
Scenario name	7927548337864001428-170	REQUEST	Page fr	request_fr_2	1423676199548	1423676199549	1423676207722	1423676207722	OK	 
Scenario name	7927548337864001428-192	REQUEST	Page en	request_en_3	1423676205668	1423676205669	1423676207723	1423676207723	OK	 
Scenario name	7927548337864001428-720	REQUEST	Page fr	request_fr_2	1423676206569	1423676206569	1423676207730	1423676207730	OK	 
Scenario name	7927548337864001428-1716	REQUEST	Logout	request_logout_1	1423676199688	1423676199728	1423676207732	1423676207732	OK	 
Scenario name	7927548337864001428-1842	GROUP	Page fr	1423676154825	1423676207739	44556	2	1	KO
Scenario name	7927548337864001428-1885	REQUEST	Logout	request_logout_1	1423676206692	1423676206693	1423676207745	1423676207745	OK	 
Scenario name	7927548337864001428-416	GROUP	Page en	1423676191598	1423676207748	8273	3	0	OK
Scenario name	7927548337864001428-178	REQUEST	Login	request_login_1	1423676207709	1423676207709	1423676207752	1423676207752	OK	 
Scenario name	7927548337864001428-218	GROUP	Page en	1423676195219	1423676207757	4325	3	0	OK
Scenario name	7927548337864001428-1764	REQUEST	Logout	request_logout_2	1423676196599	1423676196600	1423676207757	1423676207757	OK	 
Scenario name	7927548337864001428-1702	REQUEST	Page fr	request_fr_3	1423676206669	1423676206669	1423676207767	1423676207767	OK	 
Scenario name	7927548337864001428-339	REQUEST	Page fr	request_fr_2	1423676193550	1423676193550	1423676207798	1423676207798	OK	 
Scenario name	7927548337864001428-845	REQUEST	Page fr	request_fr_1	1423676156322	1423676156431	1423676207798	1423676207798	OK	 
Scenario name	7927548337864001428-290	REQUEST	Page en	request_en_2	1423676199548	1423676199549	1423676207799	1423676207799	OK	 
Scenario name	7927548337864001428-2	REQUEST	Login	request_login_2	1423676207595	1423676207595	1423676207800	1423676207800	OK	 
Scenario name	7927548337864001428-1193	REQUEST	Page fr	request_fr_2	1423676207708	1423676207709	1423676207805	1423676207805	OK	 
Scenario name	7927548337864001428-411	REQUEST	Login	request_login_2	1423676206588	1423676206589	1423676207806	1423676207806	OK	 
Scenario name	7927548337864001428-1186	REQUEST	Page fr	request_fr_1	1423676156853	1423676165983	1423676207825	1423676207825	OK	 
Scenario name	7927548337864001428-167	REQUEST	Logout	request_logout_3	1423676198709	1423676198712	1423676207828	1423676207828	OK	 
Scenario name	7927548337864001428-285	GROUP	Page en	1423676198099	1423676207828	4275	3	0	OK
Scenario name	7927548337864001428-234	REQUEST	Login	request_login_1	1423676203759	1423676203760	1423676207831	1423676207831	OK	 
Scenario name	7927548337864001428-85	REQUEST	Page fr	request_fr_3	1423676206760	1423676206760	1423676207838	1423676207838	OK	 
Scenario name	7927548337864001428-936	REQUEST	Page en	request_en_1	1423676204779	1423676204780	1423676207839	1423676207839	OK	 
Scenario name	7927548337864001428-748	REQUEST	Logout	request_logout_1	1423676206778	1423676206779	1423676207840	1423676207840	OK	 
Scenario name	7927548337864001428-183	REQUEST	Page en	request_en_2	1423676205709	1423676205710	1423676207847	1423676207847	OK	 
Scenario name	7927548337864001428-820	REQUEST	Login	request_login_2	1423676175619	1423676175620	1423676207853	1423676207853	OK	 
Scenario name	7927548337864001428-820	GROUP	Login	1423676175480	1423676207854	32295	2	0	OK
Scenario name	7927548337864001428-1605	REQUEST	Logout	request_logout_1	1423676202779	1423676202779	1423676207856	1423676207856	OK	 
Scenario name	7927548337864001428-1598	REQUEST	Page en	request_en_3	1423676204798	1423676204798	1423676207856	1423676207856	OK	 
Scenario name	7927548337864001428-1733	GROUP	Page en	1423676173998	1423676207857	26412	3	0	OK
Scenario name	7927548337864001428-489	REQUEST	Page fr	request_fr_3	1423676205798	1423676205800	1423676207862	1423676207862	OK	 
Scenario name	7927548337864001428-1160	REQUEST	Page fr	request_fr_1	1423676156826	1423676165932	1423676207861	1423676207861	OK	 
Scenario name	7927548337864001428-2	GROUP	Login	1423676204469	1423676207868	3328	2	0	OK
Scenario name	7927548337864001428-411	GROUP	Login	1423676201388	1423676207868	6323	2	0	OK
Scenario name	7927548337864001428-1909	REQUEST	Page en	request_en_2	1423676207739	1423676207740	1423676207869	1423676207869	OK	 
Scenario name	7927548337864001428-167	GROUP	Logout	1423676195019	1423676207878	11420	3	0	OK
Scenario name	7927548337864001428-167	USER	END	1423676154498	1423676207879
Scenario name	7927548337864001428-1629	REQUEST	Page fr	request_fr_3	1423676202798	1423676202799	1423676207883	1423676207883	OK	 
Scenario name	7927548337864001428-1638	REQUEST	Login	request_login_2	1423676205709	1423676205710	1423676207883	1423676207883	OK	 
Scenario name	7927548337864001428-1638	GROUP	Login	1423676205618	1423676207884	2209	2	0	OK
Scenario name	7927548337864001428-838	REQUEST	Page en	request_en_3	1423676205809	1423676205809	1423676207885	1423676207885	OK	 
Scenario name	7927548337864001428-1614	REQUEST	Page en	request_en_3	1423676207848	1423676207849	1423676207893	1423676207893	OK	 
Scenario name	7927548337864001428-359	REQUEST	Logout	request_logout_1	1423676203780	1423676203780	1423676207897	1423676207897	OK	 
Scenario name	7927548337864001428-1660	REQUEST	Logout	request_logout_2	1423676207778	1423676207779	1423676207923	1423676207923	OK	 
Scenario name	7927548337864001428-1089	REQUEST	Page fr	request_fr_2	1423676207788	1423676207788	1423676207924	1423676207924	OK	 
